pickup_date,entity_mapping,commodity,vehicle_type,pickup_city,destination_city,effective_dest,effective_lane,load_type,distance,weight,total_carrier_price,cpk,cost_per_km,days_ago,lane,pickup_province,dest_province,is_core,domestic_price,domestic_method,total_shipper_price,container,true_drop_off,gb
2022-11-12 22:00:00,Ports,فوارغ,تريلا فرش,رابغ,الدمام,الدمام,رابغ → الدمام,Direct,1407.516,0.0,1200.0,0.8525657967653654,0.8525657967653654,1352,رابغ → الدمام,Makkah Province,Eastern Province,False,1962.0010370956861,Domestic_all_time,1300.0,1,,1300.0
2021-11-29 22:30:00,Ports,فوارغ,تريلا فرش,جدة,الملك عبدالله,الملك عبدالله,جدة → الملك عبدالله,Direct,173.798,4.0,350.0,2.0138321499672034,2.0138321499672034,1700,جدة → الملك عبدالله,Makkah Province,,True,333.3019608305944,Domestic_all_time,550.0,1,,550.0
2022-08-18 22:30:00,Ports,فوارغ,تريلا فرش,جدة,الجبيل,الجبيل,جدة → الجبيل,Direct,1444.934,4.0,1000.0,0.6920731327520842,0.6920731327520842,1438,جدة → الجبيل,Makkah Province,Eastern Province,True,1666.7539493491286,Domestic_all_time,1000.0,1,,1000.0
2023-12-11 16:00:00,Ports,فوارغ,تريلا فرش,جدة,الدمام,الدمام,جدة → الدمام,Direct,1385.376,20.0,1200.0,0.866190839165685,0.866190839165685,959,جدة → الدمام,Makkah Province,Eastern Province,True,2799.027264512053,Domestic_recency,1300.0,1,,1300.0
2023-04-14 22:30:00,Ports,فوارغ,تريلا فرش,رابغ,الدمام,الدمام,رابغ → الدمام,Direct,1453.043,0.0,1300.0,0.8946741424720398,0.8946741424720398,1199,رابغ → الدمام,Makkah Province,Eastern Province,False,2025.4632081941709,Domestic_all_time,1375.0,1,,1375.0
2023-09-16 23:30:00,Ports,فوارغ,تريلا فرش,الملك عبدالله,الجبيل,الجبيل,الملك عبدالله → الجبيل,Direct,1502.121,4.0,1250.0,0.832156663810705,0.832156663810705,1044,الملك عبدالله → الجبيل,,Eastern Province,False,2394.836594079504,Domestic_all_time,1600.0,1,,1600.0
2024-06-26 23:30:00,Ports,فوارغ,تريلا فرش,جدة,رابغ,رابغ,جدة → رابغ,Direct,173.02,4.0,750.0,4.3347589874003,4.3347589874003,760,جدة → رابغ,Makkah Province,Makkah Province,True,752.2870360708199,Domestic_all_time,850.0,1,,850.0
2024-08-14 23:30:00,Ports,فوارغ,تريلا فرش,جدة,رابغ,رابغ,جدة → رابغ,Direct,173.02,4.0,750.0,4.3347589874003,4.3347589874003,711,جدة → رابغ,Makkah Province,Makkah Province,True,752.2870360708199,Domestic_all_time,850.0,1,,850.0
2022-06-21 15:30:00,Ports,فوارغ,تريلا فرش,جدة,الدمام,الدمام,جدة → الدمام,Direct,1393.982,4.0,1050.0,0.753237846686686,0.753237846686686,1497,جدة → الدمام,Makkah Province,Eastern Province,True,2816.4149113591116,Domestic_recency,1350.0,1,,1350.0
2024-08-18 23:30:00,Ports,فوارغ,تريلا فرش,جدة,رابغ,رابغ,جدة → رابغ,Direct,173.02,4.0,750.0,4.3347589874003,4.3347589874003,707,جدة → رابغ,Makkah Province,Makkah Province,True,752.2870360708199,Domestic_all_time,850.0,1,,850.0
2021-12-18 22:30:00,Ports,فوارغ,تريلا فرش,جدة,الجبيل,الجبيل,جدة → الجبيل,Direct,1413.649,4.0,1200.0,0.8488670101276908,0.8488670101276908,1681,جدة → الجبيل,Makkah Province,Eastern Province,True,1630.6662129505196,Domestic_all_time,1000.0,1,,1000.0
2023-07-26 11:00:00,Ports,فوارغ,تريلا فرش,جدة,الدمام,الدمام,جدة → الدمام,Direct,1367.649,0.0,1150.0,0.8408590215764425,0.8408590215764425,1097,جدة → الدمام,Makkah Province,Eastern Province,True,2763.2114597644572,Domestic_recency,1275.0,1,,1275.0
2023-12-13 11:00:00,Ports,فوارغ,تريلا فرش,جدة,الجبيل,الجبيل,جدة → الجبيل,Direct,1425.276,20.0,1200.0,0.8419421922490802,0.8419421922490802,957,جدة → الجبيل,Makkah Province,Eastern Province,True,1644.07813914859,Domestic_all_time,1300.0,1,,1300.0
2022-01-27 22:30:00,Ports,فوارغ,تريلا فرش,جدة,الملك عبدالله,الملك عبدالله,جدة → الملك عبدالله,Direct,173.837,4.0,400.0,2.3010061149237506,2.3010061149237506,1641,جدة → الملك عبدالله,Makkah Province,,True,333.37675327050965,Domestic_all_time,550.0,1,,550.0
2024-12-10 21:00:00,Ports,فوارغ,تريلا فرش,جدة,ينبع,ينبع,جدة → ينبع,Direct,349.925,4.0,500.0,1.4288776166321353,1.4288776166321353,593,جدة → ينبع,Makkah Province,Madinah Province,True,711.5209769388745,Domestic_all_time,550.0,1,,550.0
2022-03-29 22:30:00,Ports,فوارغ,تريلا فرش,الدمام,الجبيل,الجبيل,الدمام → الجبيل,Direct,116.945,4.0,300.0,2.5653084783445212,2.5653084783445212,1580,الدمام → الجبيل,Eastern Province,Eastern Province,True,415.2911120580887,Domestic_all_time,270.0,1,,270.0
2024-05-02 23:30:00,Ports,فوارغ,تريلا فرش,جدة,ينبع,ينبع,جدة → ينبع,Direct,350.19,4.0,500.0,1.4277963391301864,1.4277963391301864,815,جدة → ينبع,Makkah Province,Madinah Province,True,712.0598154296619,Domestic_all_time,575.0,0,,575.0
2023-12-10 08:00:00,Ports,فوارغ,تريلا فرش,الدمام,الجبيل,الجبيل,الدمام → الجبيل,Direct,96.294,4.0,320.0,3.3231561675701498,3.3231561675701498,960,الدمام → الجبيل,Eastern Province,Eastern Province,True,341.9559822525255,Domestic_all_time,375.0,1,,375.0
2022-04-02 22:30:00,Ports,فوارغ,تريلا فرش,جدة,الجبيل,الجبيل,جدة → الجبيل,Direct,1413.113,4.0,950.0,0.6722746163965656,0.6722746163965656,1576,جدة → الجبيل,Makkah Province,Eastern Province,True,1630.0479285743122,Domestic_all_time,1000.0,0,,1000.0
2021-12-09 22:30:00,Ports,فوارغ,تريلا فرش,جدة,الملك عبدالله,الملك عبدالله,جدة → الملك عبدالله,Direct,161.707,0.0,350.0,2.1644084671659236,2.1644084671659236,1690,جدة → الملك عبدالله,Makkah Province,,True,310.1143867019927,Domestic_all_time,550.0,1,,550.0
2022-03-05 22:30:00,Ports,فوارغ,تريلا فرش,الدمام,الجبيل,الجبيل,الدمام → الجبيل,Direct,110.053,4.0,270.0,2.4533633794626226,2.4533633794626226,1604,الدمام → الجبيل,Eastern Province,Eastern Province,True,390.8164757392692,Domestic_all_time,270.0,1,,270.0
2022-12-31 16:00:00,Ports,فوارغ,تريلا فرش,جدة,الجبيل,الجبيل,جدة → الجبيل,Direct,1443.86,0.0,1000.0,0.6925879240369566,0.6925879240369566,1304,جدة → الجبيل,Makkah Province,Eastern Province,True,1665.5150735654588,Domestic_all_time,1000.0,1,,1000.0
2021-12-06 22:30:00,Ports,فوارغ,تريلا فرش,جدة,الملك عبدالله,الملك عبدالله,جدة → الملك عبدالله,Direct,161.707,0.0,500.0,3.0920120959513193,3.0920120959513193,1693,جدة → الملك عبدالله,Makkah Province,,True,310.1143867019927,Domestic_all_time,550.0,1,,550.0
2022-06-18 22:30:00,Ports,فوارغ,تريلا فرش,جدة,الدمام,الدمام,جدة → الدمام,Direct,1389.682,4.0,1000.0,0.7195890858484171,0.7195890858484171,1499,جدة → الدمام,Makkah Province,Eastern Province,True,2807.7271491650204,Domestic_recency,1350.0,1,,1350.0
2023-08-21 16:30:00,Ports,فوارغ,تريلا فرش,جدة,الدمام,الدمام,جدة → الدمام,Direct,1385.808,4.0,1150.0,0.8298407860251925,0.8298407860251925,1071,جدة → الدمام,Makkah Province,Eastern Province,True,2799.9000815510876,Domestic_recency,1275.0,1,,1275.0
2024-01-24 22:30:00,Ports,فوارغ,تريلا فرش,الدمام,الجبيل,الجبيل,الدمام → الجبيل,Direct,96.294,4.0,370.0,3.8423993187529857,3.8423993187529857,914,الدمام → الجبيل,Eastern Province,Eastern Province,True,341.9559822525255,Domestic_all_time,425.0,1,,425.0
2023-07-26 11:00:00,Ports,فوارغ,تريلا فرش,جدة,الدمام,الدمام,جدة → الدمام,Direct,1367.649,0.0,1300.0,0.9505362852603264,0.9505362852603264,1097,جدة → الدمام,Makkah Province,Eastern Province,True,2763.2114597644572,Domestic_recency,1450.0,1,,1450.0
2023-09-27 23:30:00,Ports,فوارغ,تريلا فرش,جدة,الدمام,الدمام,جدة → الدمام,Direct,1366.741,16.0,1150.0,0.8414176497229541,0.8414176497229541,1033,جدة → الدمام,Makkah Province,Eastern Province,True,2761.3769276546354,Domestic_recency,1400.0,1,,1400.0
2022-06-15 22:30:00,Ports,فوارغ,تريلا فرش,جدة,الدمام,الدمام,جدة → الدمام,Direct,1536.761,4.0,1050.0,0.6832552361753064,0.6832552361753064,1502,جدة → الدمام,Makkah Province,Eastern Province,True,3104.8870039893914,Domestic_recency,1350.0,1,,1350.0
2024-07-31 23:30:00,Ports,فوارغ,تريلا فرش,جدة,رابغ,رابغ,جدة → رابغ,Direct,173.02,4.0,750.0,4.3347589874003,4.3347589874003,725,جدة → رابغ,Makkah Province,Makkah Province,True,752.2870360708199,Domestic_all_time,850.0,1,,850.0
2022-12-07 22:30:00,Ports,فوارغ,تريلا فرش,جدة,الدمام,الدمام,جدة → الدمام,Direct,1377.061,0.0,1100.0,0.7988026674199619,0.7988026674199619,1327,جدة → الدمام,Makkah Province,Eastern Province,True,2782.227556920455,Domestic_recency,1200.0,1,,1200.0
2021-11-13 22:30:00,Ports,فوارغ,تريلا فرش,جدة,الجبيل,الجبيل,جدة → الجبيل,Direct,1429.324,4.0,1000.0,0.6996314341604842,0.6996314341604842,1716,جدة → الجبيل,Makkah Province,Eastern Province,True,1648.74757040771,Domestic_all_time,900.0,1,,900.0
2022-06-15 22:30:00,Ports,فوارغ,تريلا فرش,جدة,الدمام,الدمام,جدة → الدمام,Direct,1536.761,4.0,1050.0,0.6832552361753064,0.6832552361753064,1502,جدة → الدمام,Makkah Province,Eastern Province,True,3104.8870039893914,Domestic_recency,1350.0,1,,1350.0
2024-02-25 22:30:00,Ports,فوارغ,تريلا فرش,جدة,الجبيل,الجبيل,جدة → الجبيل,Direct,1392.079,4.0,1500.0,1.0775250542533865,1.0775250542533865,882,جدة → الجبيل,Makkah Province,Eastern Province,True,1605.7848808706733,Domestic_all_time,1800.0,1,,1800.0
2023-12-06 22:30:00,Ports,فوارغ,تريلا فرش,الدمام,الجبيل,الجبيل,الدمام → الجبيل,Direct,95.789,4.0,320.0,3.340675860485024,3.340675860485024,963,الدمام → الجبيل,Eastern Province,Eastern Province,True,340.1626434044402,Domestic_all_time,375.0,1,,375.0
2021-10-09 22:30:00,Ports,فوارغ,تريلا فرش,الملك عبدالله,الدمام,الدمام,الملك عبدالله → الدمام,Direct,1446.452,4.0,1400.0,0.9678855572117153,0.9678855572117153,1751,الملك عبدالله → الدمام,,Eastern Province,True,2536.9581946337416,Global_CPK,1400.0,1,,1400.0
2022-01-05 22:30:00,Ports,فوارغ,تريلا فرش,جدة,الجبيل,الجبيل,جدة → الجبيل,Direct,1416.273,0.0,1050.0,0.7413824876983464,0.7413824876983464,1663,جدة → الجبيل,Makkah Province,Eastern Province,True,1633.6930379564315,Domestic_all_time,1000.0,0,,1000.0
2024-08-11 23:30:00,Ports,فوارغ,تريلا فرش,جدة,رابغ,رابغ,جدة → رابغ,Direct,173.02,4.0,750.0,4.3347589874003,4.3347589874003,714,جدة → رابغ,Makkah Province,Makkah Province,True,752.2870360708199,Domestic_all_time,850.0,1,,850.0
2022-06-02 22:30:00,Ports,فوارغ,تريلا فرش,جدة,الدمام,الدمام,جدة → الدمام,Direct,1376.617,4.0,1000.0,0.7264184591647496,0.7264184591647496,1515,جدة → الدمام,Makkah Province,Eastern Province,True,2781.33049496367,Domestic_recency,1150.0,1,,1150.0
2023-08-10 23:30:00,Ports,فوارغ,تريلا فرش,جدة,الدمام,الدمام,جدة → الدمام,Direct,1366.458,0.0,1050.0,0.7684100060155525,0.7684100060155525,1081,جدة → الدمام,Makkah Province,Eastern Province,True,2760.8051516776754,Domestic_recency,1400.0,1,,1400.0
2023-03-20 17:30:00,Ports,فوارغ,تريلا فرش,جدة,الدمام,الدمام,جدة → الدمام,Direct,1367.649,0.0,1150.0,0.8408590215764425,0.8408590215764425,1224,جدة → الدمام,Makkah Province,Eastern Province,True,2763.2114597644572,Domestic_recency,1275.0,1,,1275.0
2021-11-16 22:30:00,Ports,فوارغ,تريلا فرش,جدة,الجبيل,الجبيل,جدة → الجبيل,Direct,1412.399,4.0,1000.0,0.7080152279915237,0.7080152279915237,1713,جدة → الجبيل,Makkah Province,Eastern Province,True,1629.2243184164533,Domestic_all_time,1000.0,0,,1000.0
2022-03-01 22:30:00,Ports,فوارغ,تريلا فرش,جدة,الجبيل,الجبيل,جدة → الجبيل,Direct,1444.888,4.0,950.0,0.6574904075610013,0.6574904075610013,1608,جدة → الجبيل,Makkah Province,Eastern Province,True,1666.7008876302748,Domestic_all_time,900.0,1,,900.0
2024-04-29 23:30:00,Ports,فوارغ,تريلا فرش,جدة,رابغ,رابغ,جدة → رابغ,Direct,173.137,4.0,750.0,4.331829707110554,4.331829707110554,818,جدة → رابغ,Makkah Province,Makkah Province,True,752.7957494173711,Domestic_all_time,850.0,1,,850.0
2023-09-22 23:30:00,Ports,فوارغ,تريلا فرش,جدة,الدمام,الدمام,جدة → الدمام,Direct,1377.0,4.0,1150.0,0.8351488743645606,0.8351488743645606,1038,جدة → الدمام,Makkah Province,Eastern Province,True,2782.104311921888,Domestic_recency,1275.0,1,,1275.0
2022-04-02 22:30:00,Ports,فوارغ,تريلا فرش,جدة,الجبيل,الجبيل,جدة → الجبيل,Direct,1413.113,4.0,950.0,0.6722746163965656,0.6722746163965656,1576,جدة → الجبيل,Makkah Province,Eastern Province,True,1630.0479285743122,Domestic_all_time,1000.0,0,,1000.0
2022-01-08 22:30:00,Ports,فوارغ,تريلا فرش,جدة,الدمام,الدمام,جدة → الدمام,Direct,1381.239,4.0,1050.0,0.7601870494534255,0.7601870494534255,1660,جدة → الدمام,Makkah Province,Eastern Province,True,2790.668829117412,Domestic_recency,1050.0,1,,1050.0
2022-02-08 22:30:00,Ports,فوارغ,تريلا فرش,جدة,الجبيل,الجبيل,جدة → الجبيل,Direct,1428.744,4.0,950.0,0.6649196777029335,0.6649196777029335,1629,جدة → الجبيل,Makkah Province,Eastern Province,True,1648.078531343903,Domestic_all_time,900.0,1,,900.0
2022-02-12 22:30:00,Ports,فوارغ,تريلا فرش,الدمام,الجبيل,الجبيل,الدمام → الجبيل,Direct,110.053,4.0,270.0,2.4533633794626226,2.4533633794626226,1625,الدمام → الجبيل,Eastern Province,Eastern Province,True,390.8164757392692,Domestic_all_time,270.0,1,,270.0
2022-06-02 11:00:00,Ports,فوارغ,تريلا فرش,الدمام,الجبيل,الجبيل,الدمام → الجبيل,Direct,101.155,4.0,300.0,2.9657456378824576,2.9657456378824576,1516,الدمام → الجبيل,Eastern Province,Eastern Province,True,359.21820035260987,Domestic_all_time,270.0,1,,270.0
2024-08-11 23:30:00,Ports,فوارغ,تريلا فرش,جدة,رابغ,رابغ,جدة → رابغ,Direct,173.02,4.0,750.0,4.3347589874003,4.3347589874003,714,جدة → رابغ,Makkah Province,Makkah Province,True,752.2870360708199,Domestic_all_time,850.0,1,,850.0
2023-12-19 22:30:00,Ports,فوارغ,تريلا فرش,الدمام,الجبيل,الجبيل,الدمام → الجبيل,Direct,95.786,0.0,320.0,3.340780489841939,3.340780489841939,950,الدمام → الجبيل,Eastern Province,Eastern Province,True,340.15198990633274,Domestic_all_time,375.0,1,,375.0
2023-12-19 22:30:00,Ports,فوارغ,تريلا فرش,الدمام,الجبيل,الجبيل,الدمام → الجبيل,Direct,95.786,0.0,320.0,3.340780489841939,3.340780489841939,950,الدمام → الجبيل,Eastern Province,Eastern Province,True,340.15198990633274,Domestic_all_time,375.0,1,,375.0
2022-03-19 21:30:00,Ports,فوارغ,تريلا فرش,ينبع,الملك عبدالله,الملك عبدالله,ينبع → الملك عبدالله,Direct,200.382,4.0,300.0,1.4971404617181183,1.4971404617181183,1590,ينبع → الملك عبدالله,Madinah Province,,False,376.2542936399051,Domestic_all_time,400.0,1,,400.0
2023-09-10 23:30:00,Ports,فوارغ,تريلا فرش,جدة,الدمام,الدمام,جدة → الدمام,Direct,1385.808,4.0,1150.0,0.8298407860251925,0.8298407860251925,1050,جدة → الدمام,Makkah Province,Eastern Province,True,2799.9000815510876,Domestic_recency,1275.0,1,,1275.0
2024-05-05 23:30:00,Ports,فوارغ,تريلا فرش,جدة,رابغ,رابغ,جدة → رابغ,Direct,170.113,4.0,750.0,4.4088341279032175,4.4088341279032175,812,جدة → رابغ,Makkah Province,Makkah Province,True,739.6474659988173,Domestic_all_time,850.0,1,,850.0
2023-12-19 22:30:00,Ports,فوارغ,تريلا فرش,الدمام,الجبيل,الجبيل,الدمام → الجبيل,Direct,96.294,0.0,320.0,3.3231561675701498,3.3231561675701498,950,الدمام → الجبيل,Eastern Province,Eastern Province,True,341.9559822525255,Domestic_all_time,375.0,1,,375.0
2024-05-13 23:30:00,Ports,فوارغ,تريلا فرش,جدة,رابغ,رابغ,جدة → رابغ,Direct,173.02,4.0,750.0,4.3347589874003,4.3347589874003,804,جدة → رابغ,Makkah Province,Makkah Province,True,752.2870360708199,Domestic_all_time,850.0,1,,850.0
2021-10-10 22:00:00,Ports,فوارغ,تريلا فرش,جدة,الجبيل,الجبيل,جدة → الجبيل,Direct,1429.324,0.0,1500.0,1.0494471512407264,1.0494471512407264,1750,جدة → الجبيل,Makkah Province,Eastern Province,True,1648.74757040771,Domestic_all_time,900.0,1,,900.0
2021-09-26 20:00:00,Ports,فوارغ,تريلا فرش,جدة,الجبيل,الجبيل,جدة → الجبيل,Direct,1429.278,4.0,950.0,0.6646712535979704,0.6646712535979704,1764,جدة → الجبيل,Makkah Province,Eastern Province,True,1648.6945086888563,Domestic_all_time,900.0,1,,900.0
2024-03-03 22:30:00,Ports,فوارغ,تريلا فرش,ينبع,الدمام,الدمام,ينبع → الدمام,Direct,1436.206,4.0,2150.0,1.4969997340214427,1.4969997340214427,875,ينبع → الدمام,Madinah Province,Eastern Province,False,1773.5536373627729,Domestic_all_time,2650.0,1,,2650.0
2021-11-29 22:30:00,Ports,فوارغ,تريلا فرش,جدة,الملك عبدالله,الملك عبدالله,جدة → الملك عبدالله,Direct,173.798,4.0,350.0,2.0138321499672034,2.0138321499672034,1700,جدة → الملك عبدالله,Makkah Province,,True,333.3019608305944,Domestic_all_time,550.0,1,,550.0
2024-08-08 23:30:00,Ports,فوارغ,تريلا فرش,جدة,رابغ,رابغ,جدة → رابغ,Direct,173.02,4.0,750.0,4.3347589874003,4.3347589874003,717,جدة → رابغ,Makkah Province,Makkah Province,True,752.2870360708199,Domestic_all_time,850.0,1,,850.0
2022-02-01 22:30:00,Ports,فوارغ,تريلا فرش,الملك عبدالله,جدة,جدة,الملك عبدالله → جدة,Direct,160.0,0.0,400.0,2.5,2.5,1636,الملك عبدالله → جدة,,Makkah Province,False,331.0263656370113,Domestic_all_time,600.0,1,,550.0
2022-05-30 17:00:00,Ports,فوارغ,تريلا فرش,الدمام,الجبيل,الجبيل,الدمام → الجبيل,Direct,110.16,4.0,300.0,2.7233115468409586,2.7233115468409586,1519,الدمام → الجبيل,Eastern Province,Eastern Province,True,391.1964505051011,Domestic_all_time,270.0,1,,270.0
2022-05-08 22:30:00,Ports,فوارغ,تريلا فرش,جدة,الدمام,الدمام,جدة → الدمام,Direct,1374.666,4.0,1200.0,0.8729393176233354,0.8729393176233354,1540,جدة → الدمام,Makkah Province,Eastern Province,True,2777.3886754193272,Domestic_recency,1150.0,1,,1150.0
2022-01-02 22:30:00,Ports,فوارغ,تريلا فرش,جدة,الملك عبدالله,الملك عبدالله,جدة → الملك عبدالله,Direct,173.818,0.0,500.0,2.8765720466234797,2.8765720466234797,1666,جدة → الملك عبدالله,Makkah Province,,True,333.34031592798686,Domestic_all_time,550.0,1,,550.0
2021-11-10 22:30:00,Ports,فوارغ,تريلا فرش,جدة,الدمام,الدمام,جدة → الدمام,Direct,1373.37,4.0,1048.21,0.7632393309887359,0.7632393309887359,1719,جدة → الدمام,Makkah Province,Eastern Province,True,2774.770224302224,Domestic_recency,1050.0,1,,1050.0
2024-06-13 09:00:00,Ports,فوارغ,تريلا فرش,جدة,ينبع,ينبع,جدة → ينبع,Direct,350.19,0.0,500.0,1.4277963391301864,1.4277963391301864,774,جدة → ينبع,Makkah Province,Madinah Province,True,712.0598154296619,Domestic_all_time,575.0,1,,575.0
2023-07-26 11:00:00,Ports,فوارغ,تريلا فرش,جدة,الدمام,الدمام,جدة → الدمام,Direct,1367.649,0.0,1150.0,0.8408590215764425,0.8408590215764425,1097,جدة → الدمام,Makkah Province,Eastern Province,True,2763.2114597644572,Domestic_recency,1275.0,1,,1275.0
2022-06-05 22:30:00,Ports,فوارغ,تريلا فرش,جدة,الملك عبدالله,الملك عبدالله,جدة → الملك عبدالله,Direct,161.725,4.0,400.0,2.473334363889318,2.473334363889318,1512,جدة → الملك عبدالله,Makkah Province,,True,310.1489062896459,Domestic_all_time,400.0,1,,400.0
2022-03-28 22:30:00,Ports,فوارغ,تريلا فرش,الدمام,الجبيل,الجبيل,الدمام → الجبيل,Direct,110.053,4.0,300.0,2.725959310514025,2.725959310514025,1581,الدمام → الجبيل,Eastern Province,Eastern Province,True,390.8164757392692,Domestic_all_time,270.0,1,,270.0
2022-10-06 22:30:00,Ports,فوارغ,تريلا فرش,جدة,الدمام,الدمام,جدة → الدمام,Direct,1381.566,0.0,1150.0,0.8323887530526952,0.8323887530526952,1389,جدة → الدمام,Makkah Province,Eastern Province,True,2791.3295031261255,Domestic_recency,1200.0,1,,1200.0
2022-01-23 22:30:00,Ports,فوارغ,تريلا فرش,جدة,الجبيل,الجبيل,جدة → الجبيل,Direct,1431.384,4.0,1000.0,0.6986245479899175,0.6986245479899175,1645,جدة → الجبيل,Makkah Province,Eastern Province,True,1651.1238125998511,Domestic_all_time,900.0,1,,900.0
2024-01-16 22:30:00,Ports,فوارغ,تريلا فرش,رابغ,الدمام,الدمام,رابغ → الدمام,Direct,1447.337,0.0,1450.0,1.0018399308523172,1.0018399308523172,922,رابغ → الدمام,Makkah Province,Eastern Province,False,2017.5093533764154,Domestic_all_time,1550.0,1,,1550.0
2023-08-20 16:30:00,Ports,فوارغ,تريلا فرش,جدة,الدمام,الدمام,جدة → الدمام,Direct,1385.808,4.0,1150.0,0.8298407860251925,0.8298407860251925,1072,جدة → الدمام,Makkah Province,Eastern Province,True,2799.9000815510876,Domestic_recency,1275.0,1,,1275.0
2024-01-27 22:30:00,Ports,فوارغ,تريلا فرش,جدة,الجبيل,الجبيل,جدة → الجبيل,Direct,1431.947,6.0,1300.0,0.9078548298226122,0.9078548298226122,911,جدة → الجبيل,Makkah Province,Eastern Province,True,1651.7732418979942,Domestic_all_time,1475.0,1,,1475.0
2022-10-06 22:30:00,Ports,فوارغ,تريلا فرش,جدة,الدمام,الدمام,جدة → الدمام,Direct,1381.565,0.0,1150.0,0.8323893555496845,0.8323893555496845,1389,جدة → الدمام,Makkah Province,Eastern Province,True,2791.327482716313,Domestic_recency,1200.0,1,,1200.0
2022-03-10 22:30:00,Ports,فوارغ,تريلا فرش,جدة,الجبيل,الجبيل,جدة → الجبيل,Direct,1440.201,4.0,1200.0,0.8332170301228786,0.8332170301228786,1599,جدة → الجبيل,Makkah Province,Eastern Province,True,1661.2943598853403,Domestic_all_time,1000.0,1,,1000.0
2023-09-08 23:30:00,Ports,فوارغ,تريلا فرش,جدة,الدمام,الدمام,جدة → الدمام,Direct,1385.808,4.0,1150.0,0.8298407860251925,0.8298407860251925,1052,جدة → الدمام,Makkah Province,Eastern Province,True,2799.9000815510876,Domestic_recency,1275.0,1,,1275.0
2021-11-22 22:30:00,Ports,فوارغ,تريلا فرش,الرياض,جدة,جدة,الرياض → جدة,Direct,946.137,7.0,1500.0,1.5853940814068155,1.5853940814068155,1707,الرياض → جدة,Riyadh Province,Makkah Province,False,1507.9434480897366,Domestic_all_time,1500.0,0,,1500.0
2022-11-12 22:00:00,Ports,فوارغ,تريلا فرش,رابغ,الدمام,الدمام,رابغ → الدمام,Direct,1407.516,0.0,1200.0,0.8525657967653654,0.8525657967653654,1352,رابغ → الدمام,Makkah Province,Eastern Province,False,1962.0010370956861,Domestic_all_time,1300.0,1,,1300.0
2023-12-13 22:30:00,Ports,فوارغ,تريلا فرش,الدمام,الجبيل,الجبيل,الدمام → الجبيل,Direct,95.789,0.0,320.0,3.340675860485024,3.340675860485024,956,الدمام → الجبيل,Eastern Province,Eastern Province,True,340.1626434044402,Domestic_all_time,375.0,1,,375.0
2021-12-05 22:30:00,Ports,فوارغ,تريلا فرش,جدة,الملك عبدالله,الملك عبدالله,جدة → الملك عبدالله,Direct,163.447,0.0,500.0,3.0590956089741628,3.0590956089741628,1694,جدة → الملك عبدالله,Makkah Province,,True,313.4512801751353,Domestic_all_time,550.0,1,,550.0
2024-02-07 22:30:00,Ports,فوارغ,تريلا فرش,جدة,الجبيل,الجبيل,جدة → الجبيل,Direct,1431.674,0.0,1800.0,1.257269462182033,1.257269462182033,900,جدة → الجبيل,Makkah Province,Eastern Province,True,1651.4583321317543,Domestic_all_time,1800.0,1,,1800.0
2022-01-08 23:00:00,Ports,فوارغ,تريلا فرش,جدة,الدمام,الدمام,جدة → الدمام,Direct,1381.521,4.0,950.0,0.687647889536243,0.687647889536243,1660,جدة → الدمام,Makkah Province,Eastern Province,True,2791.238584684559,Domestic_recency,1125.0,1,,1125.0
2022-09-25 22:30:00,Ports,فوارغ,تريلا فرش,رابغ,الدمام,الدمام,رابغ → الدمام,Direct,1407.516,0.0,1250.0,0.8880893716305889,0.8880893716305889,1400,رابغ → الدمام,Makkah Province,Eastern Province,False,1962.0010370956861,Domestic_all_time,1350.0,1,,1350.0
2022-01-31 22:30:00,Ports,فوارغ,تريلا فرش,جدة,الملك عبدالله,الملك عبدالله,جدة → الملك عبدالله,Direct,173.798,0.0,400.0,2.301522457105375,2.301522457105375,1637,جدة → الملك عبدالله,Makkah Province,,True,333.3019608305944,Domestic_all_time,600.0,1,,600.0
2023-09-21 23:30:00,Ports,فوارغ,تريلا فرش,جدة,الدمام,الدمام,جدة → الدمام,Direct,1377.0,4.0,1050.0,0.7625272331154684,0.7625272331154684,1039,جدة → الدمام,Makkah Province,Eastern Province,True,2782.104311921888,Domestic_recency,1275.0,1,,1275.0
2023-12-18 22:30:00,Ports,فوارغ,تريلا فرش,الدمام,الجبيل,الجبيل,الدمام → الجبيل,Direct,96.294,0.0,320.0,3.3231561675701498,3.3231561675701498,951,الدمام → الجبيل,Eastern Province,Eastern Province,True,341.9559822525255,Domestic_all_time,375.0,1,,375.0
2023-04-15 22:30:00,Ports,فوارغ,تريلا فرش,رابغ,الدمام,الدمام,رابغ → الدمام,Direct,1453.043,0.0,1300.0,0.8946741424720398,0.8946741424720398,1198,رابغ → الدمام,Makkah Province,Eastern Province,False,2025.4632081941709,Domestic_all_time,1375.0,1,,1375.0
2022-04-19 22:30:00,Ports,فوارغ,تريلا فرش,جدة,الجبيل,الجبيل,جدة → الجبيل,Direct,1447.534,4.0,1750.0,1.208952604912907,1.208952604912907,1559,جدة → الجبيل,Makkah Province,Eastern Province,True,1669.7530899799865,Domestic_all_time,900.0,1,,900.0
2022-05-15 22:30:00,Ports,فوارغ,تريلا فرش,جدة,الدمام,الدمام,جدة → الدمام,Direct,1374.666,4.0,1050.0,0.7638219029204185,0.7638219029204185,1533,جدة → الدمام,Makkah Province,Eastern Province,True,2777.3886754193272,Domestic_recency,1150.0,1,,1150.0
